tweet_id	notserious_unclear	focus	type	category	category2	main_category	about_suicide	set	ambiguous
294271384773861376	0	2	4	prevention	NA	prevention	1	reliability_testing_set1	
921086260118245376	0	2	4	prevention	NA	prevention	1	reliability_testing_set1	
948950200634179584	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
1106043324316766208	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
602227041111547904	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
1039291182264840192	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
1212227621414723584	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
932584404454662144	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
1121761434428411904	0	2	4	prevention	NA	prevention	1	reliability_testing_set1	
807621333764837376	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
742585469607776256	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
956870226095824896	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
685111746969874432	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
1076354056640217088	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
182112171906437120	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
857006524039917568	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
1190375930104930304	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
846519721222705152	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
514266383551848448	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
604760069343952896	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
426757362444029952	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
301165056018763776	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
965900570694471680	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
297186615367970816	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
1090701984133537792	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
1153143827189813248	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
1205564043903340544	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
906964192133087232	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
286702282337316864	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
842930283703951360	0	2	4	prevention	NA	prevention	1	reliability_testing_set1	
1138015774898102272	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
728396134230593536	0	2	4	prevention	NA	prevention	1	duplicate_corrections	
1028163599607451648	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
1248269130496647168	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
220862112245882880	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
803619610763337728	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
993043177241300992	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
943957328390262784	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
804501533782118400	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
1212053120273932288	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
1210261679021445120	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
1208363970316267520	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
952862172765401088	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
966463395695415296	0	2	4	prevention	NA	prevention	1	reliability_testing_set1	
844949338841321472	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
803330822187192320	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
1018105722062569472	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
1149028321549852672	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
945837537263783936	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
294794888950734848	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
1091759825749504000	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
421768066641690624	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
799607283583950848	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
445791994351071232	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
1040348189717671936	0	2	4	prevention	NA	prevention	1	reliability_testing_set1	
498985258524499968	0	2	4	prevention	NA	prevention	1	reliability_testing_set1	
521826460634734592	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
31548393142616064	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
930783294618292224	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
1172531408725635072	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
379687150188781568	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
1111770007980199936	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
137671053399953408	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
503034662491807744	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
407190506347560960	0	2	4	prevention	NA	prevention	1	reliability_testing_set1	
1075532363373916160	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
1199720341628538880	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
983148440354877440	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
586342646928412672	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
948042315825741824	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
735659227927060480	0	2	4	prevention	NA	prevention	1	reliability_testing_set1	
953000839257485312	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
888110910618836992	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
746904149053345792	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
958449981228273664	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
798404472288538624	0	2	4	prevention	NA	prevention	1	reliability_testing_set1	
1045399458471710720	0	2	4	prevention	NA	prevention	1	reliability_testing_set1	
509770840389332992	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
774631765336002560	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
945119392983146496	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
509360163426697216	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
1209390819758743552	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
956150224757587968	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
1227090181712498688	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
1126543353871523840	0	2	4	prevention	NA	prevention	1	reliability_testing_set1	
557192417439649792	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
1185737633395302400	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
1063542406753198080	0	2	4	prevention	NA	prevention	1	reliability_testing_set1	
329012623762944000	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
311326959164588032	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
1135036623417217024	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
507737081385586688	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
424286024160661504	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
1091321774686519296	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
878704421433212928	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
446079461252169728	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
291192029109702656	0	2	4	prevention	NA	prevention	1	reliability_testing_set1	
822539403654557696	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
1242773081560616960	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
1081616949082243072	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
932053611718332416	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
389414574509662208	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
1005146990391459840	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
970538485785513984	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
778678032340967424	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
951184879026393088	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
772890565499359232	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
1236666582299901952	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
799368415538511872	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
371428448176439296	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
400836262619529216	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
451580622788513792	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
469911450644148224	0	2	4	prevention	NA	prevention	1	reliability_testing_set1	
427140044025901056	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
591749763269275648	0	2	4	prevention	NA	prevention	1	reliability_testing_set1	
328670541814833152	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
523730127268499456	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
858345932429041664	0	2	4	prevention	NA	prevention	1	reliability_testing_set1	
807193807674605568	0	2	4	prevention	NA	prevention	1	reliability_testing_set1	
948480420898750464	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
972769912392486912	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
487327417686454272	0	2	4	prevention	NA	prevention	1	reliability_testing_set1	
508320670103527424	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
1205489825245093888	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
1143564149106122752	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
905373683283349504	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
1055174001809674240	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
943135657639268352	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
1209989287904792576	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
454704966817423360	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
953762569633673216	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
773991791389446144	0	2	4	prevention	NA	prevention	1	reliability_testing_set1	
1210353132846354432	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
1220592042889433088	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
1146487551710000000	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
3882982038	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
1038922084674666496	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
973574505296613376	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
972677833452646400	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
1095682295673942016	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
799373177398837248	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
799408305512660992	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
1183731191658270720	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
1073206110524456960	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
935203589458485248	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
1209787447246278656	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
750809047410978816	0	2	4	prevention	NA	prevention	1	reliability_testing_set1	
971967705375846400	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
992274706622394368	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
939832740626644992	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
1144037788188315648	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
1157407581134118912	0	2	4	prevention	NA	prevention	1	reliability_testing_set1	
811810324445855744	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
806607755138080768	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
902380745582403584	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
1064933534530498560	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
795730351482146816	0	2	4	prevention	NA	prevention	1	reliability_testing_set1	
1130165516214005760	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
905536372999680000	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
1254856408970887168	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
957280376573046784	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
902337214729900032	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
286371365353824256	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
408427983376896000	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
910758828173664256	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
443474061008437248	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
1181399372686401536	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
419602908842557440	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
298181793679568896	0	2	4	prevention	NA	prevention	1	reliability_testing_set1	
349920079145734144	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
828258996922544128	0	2	4	prevention	NA	prevention	1	reliability_testing_set1	
1141121224539615232	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
1235626841148231680	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
1186235817536172032	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
1116834316103880704	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
1238555509357187072	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
1213484235752984576	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
1266482850821558272	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
1044063695586963456	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
908778777534119936	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
1244888708022706176	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
1208896396587200512	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
1202686580231720960	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
1177210878783086592	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
1223867857953546240	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
1200129132677328896	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
1244315798128254976	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
1165376533315215360	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
1063542406753198080	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
1120713663327932416	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
1027336188192088064	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
1157462187260227584	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
1121761434428411904	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
1209542595426357248	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
1126543353871523840	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
1045421571874193408	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
1080801908389044224	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
1208866667670978560	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
1249934712631635968	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
1208395229264596992	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
717327325860376576	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
1079854734306168832	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
1131711957827018752	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
643531575691464704	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
1005259728300044288	0	2	4	prevention	NA	prevention	1	intial_training_set_coded_on_CH	
980168233171988480	0	2	4	prevention	NA	prevention	1	reliability_testing_set1	
530198409022427136	0	2	4	prevention	NA	prevention	1	reliability_testing_set1	
1258661315385741312	0	2	4	prevention	NA	prevention	1	reliability_testing_set1	
1121305801690370048	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
1235567108647538688	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
1045399458471710720	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
1207465729894866944	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
1152161278057680896	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
1095899422104449024	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
1109259266219757568	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
1147633877030252544	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
1040348189717671936	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
1208011004929617920	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
1157407581134118912	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
1200492572914933760	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
1117231058385285120	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
1209299510935117824	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
1241494302020288512	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
1208936712715419648	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
1217255383330443264	0	2	4	prevention	NA	prevention	1	reliability_testing_set2	
1106226005696483328	0	2	4	prevention	NA	prevention	1	basefrequency	
1074781654588248064	0	2	4	prevention	NA	prevention	1	basefrequency	
824313626366447616	0	2	4	prevention	NA	prevention	1	basefrequency	
907129803555438592	0	2	4	prevention	NA	prevention	1	basefrequency	
716052668980920320	0	2	4	prevention	NA	prevention	1	basefrequency	
690277335359229952	0	2	4	prevention	NA	prevention	1	basefrequency	
1208773037212000000	0	2	4	prevention	NA	prevention	1	basefrequency	
1236042236313378816	0	2	4	prevention	NA	prevention	1	basefrequency	
1047701988258041856	0	2	4	prevention	NA	prevention	1	basefrequency	
1144357174493286400	0	2	4	prevention	NA	prevention	1	basefrequency	
471650880513900544	0	2	4	prevention	NA	prevention	1	basefrequency	
989893462412709888	0	2	4	prevention	NA	prevention	1	basefrequency	
707617925776216064	0	2	4	prevention	NA	prevention	1	basefrequency	
1002344500755300352	0	2	4	prevention	NA	prevention	1	basefrequency	
884865380799451136	0	2	4	prevention	NA	prevention	1	basefrequency	
864569601367003136	0	2	4	prevention	NA	prevention	1	basefrequency	
505486496116523008	0	2	4	prevention	NA	prevention	1	basefrequency	
1103359283570212864	0	2	4	prevention	NA	prevention	1	basefrequency	
961804193106309120	0	2	4	prevention	NA	prevention	1	basefrequency	
1126357985234685952	0	2	4	prevention	NA	prevention	1	basefrequency	
588717633635246080	0	2	4	prevention	NA	prevention	1	basefrequency	
500484912739516416	0	2	4	prevention	NA	prevention	1	basefrequency	
1170346195920834560	0	2	4	prevention	NA	prevention	1	basefrequency	
642079623107452928	0	2	4	prevention	NA	prevention	1	basefrequency	
314405692305993728	0	2	4	prevention	NA	prevention	1	basefrequency	
454620443412942848	0	2	4	prevention	NA	prevention	1	basefrequency	
1201942428191731712	0	2	4	prevention	NA	prevention	1	basefrequency	
1002946494599716864	0	2	4	prevention	NA	prevention	1	basefrequency	
1145026657595662336	0	2	4	prevention	NA	prevention	1	basefrequency	
1065361384156712960	0	2	4	prevention	NA	prevention	1	basefrequency	
958735834995396608	0	2	4	prevention	NA	prevention	1	basefrequency	
509777086525874176	0	2	4	prevention	NA	prevention	1	basefrequency	
594310935105245184	0	2	4	prevention	NA	prevention	1	basefrequency	
774298527962988544	0	2	4	prevention	NA	prevention	1	basefrequency	
889297694149275648	0	2	4	prevention	NA	prevention	1	basefrequency	
533126424514011136	0	2	4	prevention	NA	prevention	1	basefrequency	
775406648991051776	0	2	4	prevention	NA	prevention	1	basefrequency	
1132996713457881088	0	2	4	prevention	NA	prevention	1	basefrequency	
1083437488067276800	0	2	4	prevention	NA	prevention	1	basefrequency	
437299661247086592	0	2	4	prevention	NA	prevention	1	basefrequency	
890554606866096128	0	2	4	prevention	NA	prevention	1	basefrequency	
732603966639374336	0	2	4	prevention	NA	prevention	1	basefrequency	
1143568923255660544	0	2	4	prevention	NA	prevention	1	basefrequency	
1082306789302042624	0	2	4	prevention	NA	prevention	1	basefrequency	
771332919604359168	0	2	4	prevention	NA	prevention	1	basefrequency	
352497243271602176	0	2	4	prevention	NA	prevention	1	basefrequency	
570667521445109760	0	2	4	prevention	NA	prevention	1	basefrequency	
625629758865301504	0	2	4	prevention	NA	prevention	1	basefrequency	
377455020201230336	0	2	4	prevention	NA	prevention	1	basefrequency	
1225708947216060416	0	2	4	prevention	NA	prevention	1	basefrequency	
1162090773774364672	0	2	4	prevention	NA	prevention	1	basefrequency	
660124633644048384	0	2	4	prevention	NA	prevention	1	basefrequency	
290144182306217984	0	2	4	prevention	NA	prevention	1	basefrequency	
1212935715358728192	0	2	4	prevention	NA	prevention	1	basefrequency	
709228797556613120	0	2	4	prevention	NA	prevention	1	basefrequency	
1209495631175331840	0	2	4	prevention	NA	prevention	1	basefrequency	
651207714597552128	0	2	0	prevention	NA	prevention	1	basefrequency	
1137697735480664064	0	2	4	prevention	NA	prevention	1	basefrequency	
989534655681622016	0	2	4	prevention	NA	prevention	1	basefrequency	
642144616607715328	0	2	4	prevention	NA	prevention	1	basefrequency	
656253791814160384	0	2	4	prevention	NA	prevention	1	basefrequency	
443414660524830720	0	2	4	prevention	NA	prevention	1	basefrequency	
1005555379345018880	0	2	4	prevention	NA	prevention	1	basefrequency	
799637520774467584	0	2	4	prevention	NA	prevention	1	basefrequency	
1107535095366381568	0	2	4	prevention	NA	prevention	1	basefrequency	
722413071554211840	0	2	4	prevention	NA	prevention	1	basefrequency	
1100483151535767552	0	2	4	prevention	NA	prevention	1	basefrequency	
986068096980054016	0	1	1	suicidality1	coping1	suicidality	1	intial_training_set_coded_on_CH	coping1
460580902905475072	0	1	1	suicidality1	news_suicidality	suicidality	1	reliability_testing_set2	news_suicidality
649147198047977472	0	1	1	suicidality1	news_suicidality	suicidality	1	reliability_testing_set2	news_suicidality
830849502986780672	0	1	1	suicidality1	NA	suicidality	1	reliability_testing_set1	notsuicidal
299079044304093184	0	1	1	suicidality1	NA	suicidality	1	reliability_testing_set2	notsuicidal
1056958334903889920	0	1	1	suicidality1	off-topic	suicidality	1	basefrequency	off-topic
834870817112461312	0	1	1	suicidality1	off-topic	suicidality	1	basefrequency	off-topic
349567821224755200	0	1	1	suicidality1	off-topic	suicidality	1	basefrequency	off-topic
888398039827828736	0	1	1	suicidality1	suicide_other	suicidality	1	basefrequency	suicide_other
948821875370598400	0	1	1	suicidality1	NA	suicidality	1	reliability_testing_set2	
313166428268265472	0	1	1	suicidality1	NA	suicidality	1	reliability_testing_set2	
357234821715591168	0	1	1	suicidality1	NA	suicidality	1	reliability_testing_set2	
653984640823197696	0	1	1	suicidality1	NA	suicidality	1	reliability_testing_set2	
386980653884907520	0	1	1	suicidality1	NA	suicidality	1	reliability_testing_set2	
645698894181986304	0	1	1	suicidality1	NA	suicidality	1	reliability_testing_set2	
527127746955456512	0	1	1	suicidality1	NA	suicidality	1	reliability_testing_set2	
326337669405753344	0	1	1	suicidality1	NA	suicidality	1	reliability_testing_set2	
719624824901935104	0	1	1	suicidality1	NA	suicidality	1	reliability_testing_set2	
1050580852042752000	0	1	1	suicidality1	NA	suicidality	1	reliability_testing_set2	
448083848870387712	0	1	1	suicidality1	NA	suicidality	1	reliability_testing_set2	
935705028546854912	0	1	1	suicidality1	NA	suicidality	1	reliability_testing_set2	
598173214745853952	0	1	1	suicidality1	NA	suicidality	1	reliability_testing_set2	
751164363667566592	0	1	1	suicidality1	NA	suicidality	1	reliability_testing_set2	
336685741520347136	0	1	1	suicidality1	NA	suicidality	1	reliability_testing_set2	
1222706653323243520	0	1	1	suicidality1	NA	suicidality	1	reliability_testing_set2	
460156705205387264	0	1	1	suicidality1	NA	suicidality	1	reliability_testing_set2	
844968928413696000	0	1	1	suicidality1	NA	suicidality	1	reliability_testing_set2	
353398355277254656	0	1	1	suicidality1	NA	suicidality	1	reliability_testing_set2	
580102718552993792	0	1	1	suicidality1	NA	suicidality	1	reliability_testing_set2	
1204704892109119488	0	1	1	suicidality1	NA	suicidality	1	reliability_testing_set2	
351660944511864832	0	1	1	suicidality1	NA	suicidality	1	reliability_testing_set2	
510950475160891392	0	1	1	suicidality1	NA	suicidality	1	reliability_testing_set2	
682440723443134464	0	1	1	suicidality1	NA	suicidality	1	reliability_testing_set2	
786041928504651776	0	1	1	suicidality1	NA	suicidality	1	reliability_testing_set2	
1088080740796039168	0	1	1	suicidality1	NA	suicidality	1	intial_training_set_coded_on_CH	
180902154863771648	0	1	1	suicidality1	NA	suicidality	1	intial_training_set_coded_on_CH	
427930936567947264	0	1	1	suicidality1	NA	suicidality	1	reliability_testing_set2	
315675127293558784	0	1	1	suicidality1	NA	suicidality	1	intial_training_set_coded_on_CH	
891450089520078848	0	1	1	suicidality1	NA	suicidality	1	intial_training_set_coded_on_CH	
761839217177571328	0	1	1	suicidality1	NA	suicidality	1	reliability_testing_set2	
1149036300495925248	0	1	1	suicidality1	NA	suicidality	1	intial_training_set_coded_on_CH	
652264708326559744	0	1	1	suicidality1	NA	suicidality	1	reliability_testing_set2	
754570993029541888	0	1	1	suicidality1	NA	suicidality	1	reliability_testing_set2	
1097083870078427136	0	1	1	suicidality1	NA	suicidality	1	reliability_testing_set2	
298999072495370240	0	1	1	suicidality1	NA	suicidality	1	reliability_testing_set2	
296423685949124608	0	1	1	suicidality1	NA	suicidality	1	reliability_testing_set2	
481848238345965568	0	1	1	suicidality1	NA	suicidality	1	reliability_testing_set2	
711798228094738432	0	1	1	suicidality1	NA	suicidality	1	reliability_testing_set2	
1224780782796931072	0	1	1	suicidality1	NA	suicidality	1	reliability_testing_set2	
779809411346817024	0	1	1	suicidality1	NA	suicidality	1	reliability_testing_set2	
433137676729200640	0	1	1	suicidality1	NA	suicidality	1	reliability_testing_set2	
676491130960257024	0	1	1	suicidality1	NA	suicidality	1	reliability_testing_set2	
1230910316323586048	0	1	1	suicidality1	NA	suicidality	1	reliability_testing_set2	
808576582591844352	0	1	1	suicidality1	NA	suicidality	1	reliability_testing_set2	
193387521789542400	0	1	1	suicidality1	NA	suicidality	1	intial_training_set_coded_on_CH	
309505449978388480	0	1	1	suicidality1	NA	suicidality	1	reliability_testing_set1	
787740333295538176	0	1	1	suicidality1	NA	suicidality	1	reliability_testing_set1	
446114715366731776	0	1	1	suicidality1	NA	suicidality	1	reliability_testing_set2	
1146223732299620352	0	1	1	suicidality1	NA	suicidality	1	reliability_testing_set1	
1189674813389971456	0	1	1	suicidality1	NA	suicidality	1	reliability_testing_set2	
1101224586933342208	0	1	1	suicidality1	NA	suicidality	1	reliability_testing_set2	
339925821034754048	0	1	1	suicidality1	NA	suicidality	1	reliability_testing_set2	
801311514888179712	0	1	1	suicidality1	NA	suicidality	1	reliability_testing_set2	
357004999294849024	0	1	1	suicidality1	NA	suicidality	1	reliability_testing_set2	
561752826666582016	0	1	1	suicidality1	NA	suicidality	1	reliability_testing_set1	
967354702303244288	0	1	1	suicidality1	NA	suicidality	1	reliability_testing_set2	
159512471558823936	0	1	1	suicidality1	NA	suicidality	1	intial_training_set_coded_on_CH	
327122824688959488	0	1	1	suicidality1	NA	suicidality	1	reliability_testing_set2	
